longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.080002,37.389999,44,1498,430,848,400,2.843800,307100,NEAR BAY
-120.360001,36.139999,18,1206,274,622,217,1.826400,62000,INLAND
-117.540001,33.759998,5,5846,1035,3258,1001,4.796500,160800,<1H OCEAN
-121.949997,36.980000,34,3745,958,1622,802,3.154600,261200,NEAR OCEAN
-117.129997,33.139999,12,2258,456,1147,433,4.049500,153900,<1H OCEAN
-117.160004,32.810001,14,4328,1100,2046,1044,2.289900,159000,NEAR OCEAN
-119.570000,36.720001,11,2510,460,1248,445,3.616100,99500,INLAND
-116.989998,34.299999,29,5055,1036,410,191,3.510400,157100,INLAND
-121.830002,37.259998,15,3243,551,1752,551,5.584900,257400,<1H OCEAN
-123.180000,40.580002,18,1451,278,695,254,1.726200,73700,INLAND
-121.330002,38.650002,23,2446,523,1132,513,2.626600,198500,INLAND
-118.510002,34.220001,36,2794,523,1334,472,4.346200,222100,<1H OCEAN
-122.540001,37.950001,38,2310,400,971,386,5.697000,435700,NEAR BAY
-121.949997,37.959999,18,2739,393,1072,374,6.143600,259500,INLAND
-118.309998,33.880001,35,1939,412,1036,400,3.555600,238000,<1H OCEAN
-117.989998,33.820000,19,1991,528,1202,460,3.153800,252100,<1H OCEAN
-121.980003,37.299999,30,3404,693,1794,633,4.631200,283200,<1H OCEAN
-117.330002,33.900002,2,12837,1842,4636,1453,5.151200,187800,INLAND
-119.099998,35.330002,4,6640,898,3121,902,6.759000,170300,INLAND
-118.879997,34.209999,26,1590,196,654,199,6.585100,300000,<1H OCEAN
-118.139999,34.180000,50,1493,326,1000,323,3.306800,154400,<1H OCEAN
-118.080002,33.990002,38,1683,328,1369,339,3.619600,170700,<1H OCEAN
-118.519997,34.240002,6,3218,949,2295,876,3.092600,418500,<1H OCEAN
-118.260002,34.500000,6,5813,908,2275,790,4.777800,340400,INLAND
-117.160004,32.709999,52,845,451,1230,375,1.091800,22500,NEAR OCEAN
-117.980003,33.950001,35,4055,652,1758,639,6.189800,282400,<1H OCEAN
-120.830002,37.070000,16,3736,761,1942,730,2.559800,120200,INLAND
-118.089996,33.810001,36,1371,250,666,257,5.079500,243300,<1H OCEAN
-118.410004,34.020000,27,2224,618,1594,625,3.083300,315500,<1H OCEAN
-117.089996,32.570000,17,444,83,357,87,5.147800,138900,NEAR OCEAN
-118.849998,34.209999,29,2195,414,1360,401,3.477300,206700,<1H OCEAN
-121.169998,37.970001,28,1374,248,769,229,3.638900,130400,INLAND
-118.339996,35.270000,10,2939,605,1167,446,2.391700,79000,INLAND
-118.519997,34.250000,11,7849,1664,3561,1500,4.662500,290900,<1H OCEAN
-122.050003,37.680000,32,2015,318,1019,340,6.110400,240700,NEAR BAY
-118.029999,34.110001,34,2837,460,1344,458,6.572200,437400,INLAND
-117.959999,34.049999,36,1475,270,1149,284,3.090400,158600,<1H OCEAN
-117.050003,33.049999,6,7916,1293,2741,1204,5.643600,278600,<1H OCEAN
-116.879997,32.860001,9,3049,471,1527,515,5.073300,196600,<1H OCEAN
-117.129997,32.790001,35,1458,262,723,257,4.209800,174100,NEAR OCEAN
-122.410004,37.730000,33,2789,567,1682,552,3.864300,276200,NEAR BAY
-118.360001,34.230000,15,2485,742,1994,670,2.833300,183200,<1H OCEAN
-117.930000,33.650002,26,5831,1546,4738,1477,3.148300,213000,<1H OCEAN
-122.110001,37.110001,46,1993,404,850,327,5.208000,206800,NEAR OCEAN
-122.169998,37.450001,35,1025,242,388,232,5.199500,500001,NEAR BAY
-117.900002,34.070000,35,1646,294,1056,280,3.055000,172000,<1H OCEAN
-121.459999,38.680000,35,1299,254,705,245,2.833300,103000,INLAND
-118.050003,36.639999,34,2090,478,896,426,2.035700,74200,INLAND
-118.050003,33.869999,18,4928,773,2952,754,5.885500,313800,<1H OCEAN
-118.059998,34.080002,37,778,205,850,198,2.511900,180500,<1H OCEAN
-118.669998,34.160000,17,16544,2206,6214,2118,9.122800,500001,<1H OCEAN
-122.040001,37.349998,20,2016,313,767,310,6.837000,383000,<1H OCEAN
-117.790001,33.680000,9,1633,295,928,297,5.785800,265900,<1H OCEAN
-117.110001,32.700001,37,2045,502,1920,472,1.812500,83300,NEAR OCEAN
-117.330002,34.139999,29,1646,391,1296,351,1.942300,69700,INLAND
-122.180000,37.779999,43,1985,440,1085,407,3.420500,136700,NEAR BAY
-118.330002,34.180000,45,1552,315,785,316,3.741100,235500,<1H OCEAN
-118.349998,34.060001,48,3551,826,1601,827,3.227900,400000,<1H OCEAN
-117.949997,33.630001,27,891,183,513,171,6.000000,381500,<1H OCEAN
-118.160004,34.119999,38,2231,489,940,484,5.416500,435100,<1H OCEAN
-122.480003,37.650002,39,3348,666,1817,668,4.259300,227400,NEAR OCEAN
-117.779999,33.900002,14,6239,901,2923,904,6.543700,268200,<1H OCEAN
-121.269997,38.740002,19,3869,887,2086,685,2.606500,154900,INLAND
-122.070000,37.669998,28,2932,739,1198,624,3.241700,210800,NEAR BAY
-122.010002,37.570000,14,16199,2993,8117,2847,5.832200,281800,NEAR BAY
-117.650002,33.419998,25,2174,428,603,352,3.396700,249400,NEAR OCEAN
-118.610001,34.209999,41,1058,228,778,245,3.353400,180500,<1H OCEAN
-121.010002,37.650002,47,1713,334,570,297,2.196900,149400,INLAND
-117.110001,32.790001,16,2574,771,1129,721,3.384900,96900,NEAR OCEAN
-117.769997,34.119999,15,4260,770,2007,695,4.460900,230000,INLAND
-121.389999,38.619999,27,5693,1487,2334,1387,2.284400,170500,INLAND
-117.279999,34.509998,10,4676,884,2845,812,3.018100,100400,INLAND
-118.120003,33.939999,35,1813,313,825,316,5.248500,323800,<1H OCEAN
-117.040001,32.770000,21,1824,447,962,431,2.782600,143800,<1H OCEAN
-117.860001,33.750000,5,187,49,207,51,1.800000,154200,<1H OCEAN
-120.639999,35.259998,21,3298,716,1862,687,2.150700,221500,NEAR OCEAN
-118.089996,33.930000,37,1950,356,1183,338,4.144900,175300,<1H OCEAN
-116.449997,32.650002,22,2680,643,1644,516,2.194900,127100,INLAND
-122.089996,37.660000,40,1340,313,766,271,3.472200,135400,NEAR BAY
-118.470001,33.990002,50,1568,501,764,478,3.015000,414300,<1H OCEAN
-117.290001,34.119999,47,1648,432,1308,385,1.206900,68200,INLAND
-122.019997,37.599998,32,1295,280,1156,300,3.500000,154300,NEAR BAY
-117.430000,34.090000,18,3172,632,1621,573,2.743700,120200,INLAND
-117.889999,33.660000,32,2736,550,1279,534,5.542200,253100,<1H OCEAN
-122.519997,37.919998,24,421,64,163,75,14.583300,500001,NEAR BAY
-122.000000,37.400002,35,1542,298,1164,318,5.914500,236900,<1H OCEAN
-117.180000,34.540001,5,3772,619,2097,635,3.819400,98500,INLAND
-117.110001,32.840000,16,4608,629,2020,636,6.040000,243000,<1H OCEAN
-118.050003,33.720001,22,5416,1271,2260,1184,3.803800,174500,<1H OCEAN
-118.160004,34.060001,25,4284,741,2163,701,6.150900,315100,<1H OCEAN
-118.110001,33.970001,33,2125,500,1672,476,3.639700,166600,<1H OCEAN
-118.230003,34.130001,47,1162,235,781,268,4.652800,244400,<1H OCEAN
-121.330002,38.000000,14,3731,772,1679,750,3.136900,119600,INLAND
-122.190002,37.779999,52,1026,180,469,168,2.875000,160000,NEAR BAY
-117.949997,33.820000,35,1117,181,496,168,4.326900,224700,<1H OCEAN
-119.050003,35.439999,5,2133,487,1182,438,3.026800,77000,INLAND
-122.300003,38.279999,31,1633,316,944,300,3.397700,158700,NEAR BAY
-118.150002,34.189999,38,1750,411,1398,409,2.396700,163100,<1H OCEAN
-121.870003,37.340000,52,1170,215,604,207,2.666700,325900,<1H OCEAN
-120.650002,35.279999,32,896,240,548,231,2.545500,165900,NEAR OCEAN
-118.320000,33.980000,46,1611,339,921,314,3.083300,103300,<1H OCEAN
-121.320000,38.590000,24,4378,910,2149,812,2.503500,123700,INLAND
-119.589996,34.389999,35,622,170,278,139,3.696900,335000,<1H OCEAN
-118.279999,34.090000,52,2273,663,1480,597,2.333300,196500,<1H OCEAN
-122.370003,40.520000,18,4547,774,2269,766,3.789600,98100,INLAND
-117.610001,34.090000,23,1945,362,1483,383,4.420500,135500,INLAND
-118.279999,34.009998,50,2601,794,3080,770,1.865600,122900,<1H OCEAN
-117.870003,33.709999,16,3397,686,1924,621,4.914800,155500,<1H OCEAN
-122.080002,37.959999,21,9135,1534,3748,1502,6.085900,266000,NEAR BAY
-117.339996,34.139999,37,1834,393,1198,348,2.225000,81600,INLAND
-118.660004,34.180000,25,6612,857,2519,843,8.391200,419000,<1H OCEAN
-122.459999,37.709999,49,1711,348,1138,325,2.875000,225000,NEAR OCEAN
-115.940002,33.380001,5,186,43,41,21,2.700000,58800,INLAND
-118.570000,34.180000,36,2981,441,1243,413,6.530400,439800,<1H OCEAN
-122.029999,37.310001,25,2131,410,1132,395,5.350800,409100,<1H OCEAN
-118.379997,33.820000,34,1822,364,750,366,5.990700,500001,NEAR OCEAN
-118.379997,34.200001,23,4138,1171,3911,1068,3.012500,181700,<1H OCEAN
-120.349998,37.980000,4,1658,301,676,278,3.571400,149500,INLAND
-121.250000,40.270000,25,958,245,28,16,2.625000,67500,INLAND
-121.320000,38.639999,19,8501,1558,3576,1467,3.652300,158500,INLAND
-118.139999,33.860001,36,1703,325,845,308,5.010600,210800,<1H OCEAN
-120.040001,36.950001,36,1528,347,1334,304,1.359400,48300,INLAND
-117.930000,34.150002,14,9610,2005,4723,1907,4.039300,156800,INLAND
-118.199997,34.020000,48,2230,593,2419,598,2.394400,130700,<1H OCEAN
-117.010002,33.750000,15,2873,903,1094,659,1.801500,105100,INLAND
-117.870003,34.150002,24,5745,735,2061,679,8.282700,451400,INLAND
-118.269997,33.919998,36,1465,346,1147,324,1.726200,88800,<1H OCEAN
-120.940002,39.320000,14,3120,595,1569,556,3.538500,157400,INLAND
-123.379997,41.799999,25,1941,477,1000,390,2.297600,54400,INLAND
-122.790001,39.080002,23,952,200,321,128,1.520800,89000,INLAND
-120.470001,34.939999,17,1368,308,642,303,1.863300,109400,<1H OCEAN
-121.080002,38.950001,18,1931,380,1271,377,2.746300,156100,INLAND
-121.150002,38.680000,6,9798,1551,4583,1494,5.015900,189600,INLAND
-118.070000,33.959999,30,928,230,913,214,2.699100,147100,<1H OCEAN
-122.440002,37.779999,39,1181,310,901,281,1.486600,237500,NEAR BAY
-117.150002,32.930000,16,2718,438,1515,431,5.143300,185300,<1H OCEAN
-123.589996,38.799999,17,5202,1037,1742,803,3.120100,176100,NEAR OCEAN
-120.970001,38.650002,9,3707,602,1601,555,4.071400,300600,INLAND
-117.059998,32.580002,13,3435,708,1761,699,3.479200,107600,NEAR OCEAN
-118.510002,34.189999,35,2537,418,1161,421,5.302800,229200,<1H OCEAN
-124.160004,40.770000,35,2141,438,1053,434,2.852900,85600,NEAR OCEAN
-117.949997,33.919998,11,3127,706,1594,694,4.342600,141300,<1H OCEAN
-122.489998,37.740002,44,1472,275,820,310,5.682600,300000,NEAR OCEAN
-117.220001,34.130001,10,5951,1330,3204,1159,2.701100,110200,INLAND
-123.070000,39.119999,24,1098,193,353,145,3.833300,92600,<1H OCEAN
-122.000000,37.980000,36,404,77,237,88,4.525000,161300,INLAND
-117.889999,34.119999,35,1447,272,1224,268,3.993400,141900,<1H OCEAN
-122.010002,38.259998,12,4132,710,2087,633,4.598700,139700,INLAND
-122.199997,37.770000,39,2689,597,1888,537,2.256200,94800,NEAR BAY
-118.180000,33.770000,30,1418,439,720,417,2.637100,159400,NEAR OCEAN
-117.220001,32.750000,26,696,185,384,184,2.612100,125000,NEAR OCEAN
-120.309998,37.290001,40,1542,341,1283,341,1.692900,55900,INLAND
-118.309998,34.090000,30,3165,1263,3678,1141,2.000000,240600,<1H OCEAN
-118.019997,34.099998,36,452,80,248,83,1.968800,226000,INLAND
-118.279999,34.169998,52,2332,433,1135,440,5.565800,331200,<1H OCEAN
-118.250000,34.049999,52,2806,1944,2232,1605,0.677500,350000,<1H OCEAN
-117.360001,33.980000,33,2070,469,1851,467,2.466700,80700,INLAND
-117.680000,34.150002,4,4082,578,1996,580,6.781300,286300,INLAND
-120.059998,36.970001,35,1859,428,1208,399,1.404400,61700,INLAND
-121.019997,36.240002,12,2198,507,1971,502,2.680100,100000,<1H OCEAN
-117.089996,32.619999,37,1925,428,1344,426,2.486600,129700,NEAR OCEAN
-117.099998,34.570000,6,5110,1044,1938,724,3.191700,112800,INLAND
-117.080002,32.799999,25,2963,552,1162,556,3.625000,184500,NEAR OCEAN
-118.080002,33.970001,35,825,155,590,144,4.633300,161200,<1H OCEAN
-119.190002,34.279999,28,3231,524,1665,540,4.858300,224200,NEAR OCEAN
-121.669998,40.889999,17,2548,537,1118,461,2.267000,57800,INLAND
-123.199997,39.230000,26,786,168,494,161,2.358300,105400,<1H OCEAN
-117.139999,32.750000,25,1908,513,956,467,2.482800,133300,NEAR OCEAN
-118.099998,33.740002,33,2119,524,872,465,4.537000,495500,NEAR OCEAN
-122.349998,37.959999,32,1991,504,1139,423,2.035300,113600,NEAR BAY
-120.730003,37.380001,23,1451,292,1052,265,2.869800,72900,INLAND
-122.129997,38.009998,51,1262,309,608,298,2.197400,139300,NEAR BAY
-117.120003,32.689999,46,200,77,180,65,1.065800,93800,NEAR OCEAN
-118.110001,33.799999,36,1837,319,810,305,4.389700,235000,<1H OCEAN
-122.080002,37.389999,39,2210,483,1023,450,4.583300,342400,NEAR BAY
-118.370003,34.160000,10,2606,748,1373,680,3.612800,225000,<1H OCEAN
-118.199997,33.930000,41,857,201,934,227,2.633900,145700,<1H OCEAN
-121.769997,36.910000,8,2715,750,2580,718,2.834800,162000,<1H OCEAN
-122.010002,37.400002,24,1297,297,441,282,3.143900,47500,<1H OCEAN
-118.019997,34.139999,31,6854,1578,4131,1524,3.587800,222800,INLAND
-122.440002,37.799999,52,1603,487,727,464,3.985600,500001,NEAR BAY
-122.540001,37.619999,35,1481,277,747,254,4.428600,262100,NEAR OCEAN
-119.739998,34.450001,29,2526,388,1092,409,6.059700,383100,<1H OCEAN
-121.570000,39.759998,20,1384,257,557,232,2.088200,104900,INLAND
-121.480003,38.570000,47,2438,804,1148,747,1.430100,141700,INLAND
-118.129997,34.070000,32,1880,428,1404,424,3.085000,220500,<1H OCEAN
-119.709999,34.419998,39,1172,322,606,316,2.160000,259100,<1H OCEAN
-115.570000,32.849998,17,1039,256,728,246,1.741100,63500,INLAND
-118.139999,34.009998,42,1007,277,1060,268,3.017900,153700,<1H OCEAN
-118.449997,34.180000,33,2077,486,1021,450,3.601900,225000,<1H OCEAN
-121.489998,39.520000,25,848,153,436,155,3.902800,93800,INLAND
-117.910004,33.810001,18,1181,353,781,340,2.562500,153100,<1H OCEAN
-117.320000,34.029999,13,3853,761,1685,669,3.902400,122400,INLAND
-117.080002,32.820000,10,5177,856,2190,816,5.973400,271700,<1H OCEAN
-118.900002,35.259998,31,6145,1492,5666,1457,1.906600,54600,INLAND
-117.260002,32.810001,25,2076,586,1060,554,2.842100,227800,NEAR OCEAN
-121.900002,37.250000,28,2714,502,1389,490,5.738500,240400,<1H OCEAN
-122.699997,38.660000,43,1384,284,582,224,3.906300,210000,<1H OCEAN
-118.410004,34.180000,43,1840,356,966,323,4.717100,237900,<1H OCEAN
-121.629997,36.680000,24,2591,739,3243,702,2.176600,108500,<1H OCEAN
-117.059998,32.610001,34,4325,1015,2609,979,2.848900,128300,NEAR OCEAN
-117.160004,32.720001,27,1245,471,653,451,1.266800,225000,NEAR OCEAN
-116.989998,32.810001,25,4436,758,1997,738,4.238600,201000,<1H OCEAN
-122.889999,38.380001,16,2017,369,931,336,5.766400,267500,<1H OCEAN
-121.730003,38.130001,40,1266,257,547,247,3.028800,164400,INLAND
-120.610001,37.320000,18,5009,826,2497,805,4.250000,146300,INLAND
-118.370003,33.880001,27,1688,331,811,327,4.535700,334200,<1H OCEAN
-117.669998,33.509998,17,2112,480,1893,433,4.038800,120400,<1H OCEAN
-117.660004,34.119999,22,2272,278,933,305,8.820400,390500,INLAND
-121.820000,38.020000,46,176,43,101,40,2.236100,93800,INLAND
-118.699997,34.279999,25,2377,491,1200,439,4.708300,196100,<1H OCEAN
-117.059998,32.630001,29,4168,742,2096,713,4.220400,169800,NEAR OCEAN
-118.139999,33.860001,37,1404,257,652,258,4.206200,195400,<1H OCEAN
-121.430000,37.730000,40,1718,391,1312,388,2.995500,134700,INLAND
-122.110001,37.669998,36,2110,389,952,370,3.800000,187500,NEAR BAY
-121.559998,39.529999,12,1733,421,1861,415,1.577100,65200,INLAND
-121.330002,38.040001,15,2903,440,1325,423,4.517900,145600,INLAND
-119.739998,36.740002,39,4893,1210,4749,1067,1.206500,55600,INLAND
-122.459999,37.669998,16,3372,1101,2049,1021,4.130300,146500,NEAR OCEAN
-117.709999,33.509998,12,4676,698,1543,598,6.379000,500001,<1H OCEAN
-118.989998,35.369999,38,918,220,743,222,1.729200,58100,INLAND
-117.110001,32.580002,12,1086,294,870,290,2.421300,132500,NEAR OCEAN
-120.860001,37.490002,22,2140,445,1441,409,2.470600,89400,INLAND
-118.269997,34.070000,34,786,341,1239,320,2.343800,152100,<1H OCEAN
-117.870003,34.119999,33,2059,361,1073,339,4.245400,183800,<1H OCEAN
-122.279999,37.849998,52,2246,472,1005,449,2.416700,152700,NEAR BAY
-119.449997,36.480000,38,402,86,311,87,3.171900,106300,INLAND
-118.029999,34.009998,10,6531,1036,2975,1018,6.231900,403700,<1H OCEAN
-117.360001,33.599998,10,4097,813,2082,731,3.225800,159300,<1H OCEAN
-121.800003,37.230000,18,3179,526,1663,507,5.922500,265800,<1H OCEAN
-118.180000,33.790001,42,1571,435,1631,417,1.638400,128000,NEAR OCEAN
-117.980003,33.779999,31,2825,546,1908,563,3.979800,187500,<1H OCEAN
-117.709999,34.090000,36,2637,476,1385,483,4.173900,158700,INLAND
-121.860001,37.419998,20,5032,808,2695,801,6.622700,264800,<1H OCEAN
-118.150002,33.950001,31,1053,230,686,211,4.000000,263200,<1H OCEAN
-121.279999,38.750000,52,493,89,189,94,2.108000,83800,INLAND
-117.959999,33.939999,34,2228,399,1159,378,4.890600,228900,<1H OCEAN
-121.949997,37.320000,39,1164,199,619,231,4.630400,263200,<1H OCEAN
-118.449997,34.180000,22,2516,826,3350,713,2.019200,158300,<1H OCEAN
-122.059998,37.959999,37,1784,313,788,304,4.291700,189600,NEAR BAY
-118.320000,33.880001,35,1818,339,828,319,4.303600,282100,<1H OCEAN
-117.860001,33.750000,39,275,87,554,103,3.597200,158000,<1H OCEAN
-117.849998,33.790001,40,1251,336,729,343,2.468800,236400,<1H OCEAN
-118.029999,34.139999,31,4353,1117,2338,1037,3.072700,242600,INLAND
-121.300003,38.889999,23,1750,297,1012,315,3.470600,99300,INLAND
-118.050003,33.810001,26,2523,437,1377,450,5.254200,234600,<1H OCEAN
-118.220001,33.959999,32,2232,603,2361,608,2.596600,170900,<1H OCEAN
-119.779999,36.860001,10,2902,363,1200,363,8.360800,187300,INLAND
-117.779999,33.680000,11,1994,477,849,411,4.018700,235600,<1H OCEAN
-117.580002,33.869999,34,1511,272,773,265,3.531300,142100,INLAND
-122.489998,37.779999,52,3440,722,1663,665,3.027800,356300,NEAR BAY
-118.089996,34.119999,45,2966,415,1231,409,7.834700,500001,<1H OCEAN
-121.370003,38.419998,18,2643,502,1755,541,3.328100,91200,INLAND
-117.580002,33.869999,17,2772,449,1685,461,5.046400,163900,INLAND
-118.209999,33.880001,32,1507,379,1082,350,3.225000,138200,<1H OCEAN
-117.099998,32.689999,37,1269,340,1369,302,2.210200,87200,NEAR OCEAN
-118.339996,34.180000,46,1393,301,714,295,2.812500,229900,<1H OCEAN
-118.129997,34.119999,46,3156,430,1109,423,10.739700,500001,<1H OCEAN
-117.779999,33.759998,25,2260,261,719,254,11.453700,500001,<1H OCEAN
-116.959999,33.939999,22,1999,497,1304,479,1.406300,81900,INLAND
-122.949997,40.709999,26,2231,421,987,364,2.479200,88800,INLAND
-117.760002,34.099998,28,4086,871,1973,853,2.621000,202200,INLAND
-121.879997,37.270000,24,4567,688,2102,695,5.689500,289000,<1H OCEAN
-117.570000,33.900002,7,3797,850,2369,720,3.552500,137600,INLAND
-122.169998,37.750000,44,1218,248,763,254,2.328100,88800,NEAR BAY
-122.089996,37.680000,41,1382,353,704,314,3.511400,197500,NEAR BAY
-121.419998,38.630001,42,1385,273,740,274,2.605500,78000,INLAND
-118.879997,34.419998,20,728,120,360,115,6.124400,375000,<1H OCEAN
-118.169998,33.939999,17,1145,209,499,202,4.638900,165500,<1H OCEAN
-118.099998,33.919998,35,2017,383,1388,386,4.077400,171600,<1H OCEAN
-122.190002,39.919998,20,2563,658,1363,611,1.023000,54200,INLAND
-118.379997,33.799999,36,4421,702,1433,624,8.083800,500001,NEAR OCEAN
-121.760002,36.770000,27,1608,503,2031,498,2.338400,121000,<1H OCEAN
-118.349998,34.060001,52,3446,1360,1768,1245,2.472200,500001,<1H OCEAN
-118.220001,33.980000,32,2643,737,2784,711,2.535200,184400,<1H OCEAN
-118.440002,34.150002,29,5474,1457,2352,1326,3.415000,382500,<1H OCEAN
-118.290001,34.029999,42,1680,557,2099,526,1.916700,136400,<1H OCEAN
-122.029999,37.310001,19,2885,859,1520,784,3.375000,275700,<1H OCEAN
-122.239998,37.820000,52,3665,517,1470,520,6.155000,398600,NEAR BAY
-118.129997,34.099998,26,3050,825,2153,772,3.110300,214100,<1H OCEAN
-118.790001,34.259998,17,1986,249,761,241,7.213700,401900,<1H OCEAN
-122.059998,37.400002,21,12855,3226,7273,3052,4.335100,267400,NEAR BAY
-117.059998,32.730000,33,3444,619,1884,582,3.789100,126700,NEAR OCEAN
-122.620003,38.959999,16,1914,446,828,332,2.057700,69000,INLAND
-121.980003,38.049999,31,2810,518,1640,503,3.366100,98500,INLAND
-117.220001,32.869999,14,3512,807,1835,792,3.350000,171000,NEAR OCEAN
-117.930000,33.740002,30,1654,434,1843,467,3.140300,153000,<1H OCEAN
-117.180000,32.689999,48,2764,491,978,449,5.124900,432400,NEAR OCEAN
-123.779999,40.049999,17,2019,496,899,347,2.186400,101900,<1H OCEAN
-116.190002,33.669998,16,1859,476,1994,477,1.729700,67500,INLAND
-117.739998,35.650002,15,2357,484,1110,442,3.175500,81700,INLAND
-120.269997,38.020000,13,3839,715,1486,532,3.187500,99800,INLAND
-117.959999,33.860001,35,2181,371,1249,358,4.293700,183200,<1H OCEAN
-122.050003,37.950001,27,3513,791,1875,694,3.183800,182000,NEAR BAY
-118.470001,34.000000,42,1271,301,574,312,3.130400,340500,<1H OCEAN
-118.080002,33.970001,36,1620,298,1258,309,3.977300,166700,<1H OCEAN
-121.800003,39.330002,30,1019,192,501,185,2.525900,81300,INLAND
-118.430000,33.990002,45,2092,451,1190,429,3.802100,323000,<1H OCEAN
-118.279999,34.110001,46,1156,203,514,213,4.201900,352100,<1H OCEAN
-122.400002,37.720001,37,971,248,647,208,2.118700,239300,NEAR BAY
-114.599998,34.830002,46,1497,309,787,271,2.190800,48100,INLAND
-124.110001,40.930000,17,1661,329,948,357,2.763900,90200,NEAR OCEAN
-121.889999,37.490002,9,4909,577,1981,591,9.719400,500001,<1H OCEAN
-118.239998,33.880001,37,1843,366,1207,351,2.482100,111000,<1H OCEAN
